,participant,frame,pose,hand_left,hand_right,leftHandTouching,rightHandTouching
315,p_59,0,"[136.384, 111.965, 0.914855, 133.648, 156.773, 0.864083, 95.6453, 156.771, 0.786523, 80.6913, 200.314, 0.824164, 116.01, 211.185, 0.817608, 167.675, 156.741, 0.835944, 186.677, 198.89, 0.79884, 169.055, 213.93, 0.798826, 135.007, 243.798, 0.56803, 106.501, 247.841, 0.517579, 145.934, 224.761, 0.778228, 203.042, 329.362, 0.705369, 158.146, 241.053, 0.509535, 144.546, 275.02, 0.713436, 137.817, 396.017, 0.688813, 126.932, 103.752, 0.904344, 144.526, 102.469, 0.899843, 114.605, 103.805, 0.920454, 147.355, 103.784, 0.251035, 126.913, 429.991, 0.738928, 137.811, 429.932, 0.729728, 136.434, 398.73, 0.411997, 223.411, 353.861, 0.670583, 212.508, 353.924, 0.666662, 211.19, 330.787, 0.496379]","[145.769, 208.377, 0.0157, 153.402, 219.232, 0.0233562, 154.419, 214.144, 0.0447133, 162.221, 218.215, 0.065597, 165.444, 220.759, 0.132285, 161.373, 214.314, 0.149105, 162.9, 215.331, 0.0902276, 164.766, 220.589, 0.0951874, 165.783, 222.116, 0.112026, 166.631, 212.787, 0.068208, 170.532, 215.501, 0.140201, 171.72, 222.455, 0.292323, 170.193, 226.356, 0.37986, 169.006, 212.787, 0.0807322, 173.585, 217.876, 0.160033, 174.264, 223.303, 0.318935, 173.585, 227.374, 0.510781, 171.211, 212.787, 0.0838754, 174.942, 217.876, 0.193791, 174.942, 220.929, 0.250012, 174.942, 223.642, 0.177415]","[101.993, 211.394, 0.403497, 105.202, 209.874, 0.394839, 110.268, 209.874, 0.271474, 118.038, 209.874, 0.244469, 120.233, 210.043, 0.134815, 116.855, 209.03, 0.590971, 123.442, 208.523, 0.56537, 127.665, 208.861, 0.32797, 131.042, 210.719, 0.224378, 117.869, 211.057, 0.650603, 124.456, 208.861, 0.619882, 129.86, 209.705, 0.277313, 132.9, 208.861, 0.124083, 117.7, 212.745, 0.673966, 124.456, 210.888, 0.565866, 128.678, 210.381, 0.41101, 132.394, 210.212, 0.2766, 117.193, 214.941, 0.675849, 123.949, 212.914, 0.655551, 127.833, 211.394, 0.685462, 130.874, 211.225, 0.767983]",False,False
673,p_59,1,"[136.384, 111.966, 0.915242, 133.649, 156.776, 0.863471, 95.639, 156.773, 0.787346, 80.6917, 200.32, 0.821882, 116.012, 211.185, 0.817319, 167.684, 156.747, 0.836832, 186.674, 198.911, 0.804685, 169.039, 215.222, 0.800601, 134.999, 243.806, 0.564359, 106.493, 247.852, 0.519717, 145.934, 224.764, 0.778449, 203.04, 329.362, 0.705239, 158.142, 241.059, 0.506756, 144.549, 275.022, 0.717417, 137.818, 396.015, 0.688297, 126.932, 103.752, 0.904514, 144.526, 102.469, 0.899877, 114.605, 103.805, 0.920933, 147.355, 103.786, 0.252342, 126.911, 429.995, 0.73718, 137.808, 429.934, 0.727052, 136.438, 398.725, 0.412504, 223.41, 353.858, 0.668897, 212.508, 353.921, 0.663311, 211.19, 330.789, 0.495838]","[145.917, 208.56, 0.0163401, 152.363, 217.721, 0.0268909, 153.89, 214.667, 0.0470617, 162.372, 218.739, 0.0649524, 165.425, 220.944, 0.169082, 161.354, 214.159, 0.154432, 163.22, 214.498, 0.0845592, 171.532, 222.132, 0.0870144, 165.425, 221.623, 0.0979409, 166.443, 212.462, 0.065011, 169.836, 214.667, 0.13003, 171.702, 222.471, 0.29237, 170.175, 226.542, 0.374371, 169.327, 212.971, 0.0861214, 173.568, 217.891, 0.158078, 174.416, 222.98, 0.305559, 173.568, 227.221, 0.50943, 171.872, 213.141, 0.10525, 175.095, 217.891, 0.210059, 174.925, 221.114, 0.256986, 174.756, 223.828, 0.170904]","[101.995, 211.392, 0.398592, 105.204, 209.872, 0.396462, 110.271, 209.872, 0.272007, 118.209, 209.872, 0.248377, 120.236, 210.041, 0.135578, 116.858, 209.028, 0.593604, 123.614, 208.521, 0.576246, 127.837, 208.859, 0.33146, 131.046, 210.717, 0.236273, 117.871, 211.054, 0.65282, 124.459, 209.028, 0.623141, 129.863, 209.703, 0.283252, 132.904, 208.69, 0.129862, 117.703, 212.912, 0.671651, 124.459, 210.885, 0.56717, 128.681, 210.379, 0.40923, 132.397, 210.21, 0.277017, 117.196, 214.939, 0.675413, 123.952, 212.912, 0.649103, 127.837, 211.392, 0.684595, 130.877, 211.223, 0.771915]",False,False
787,p_59,2,"[136.384, 111.966, 0.915168, 133.649, 156.777, 0.863323, 95.6388, 156.774, 0.787342, 80.6906, 200.318, 0.821739, 116.007, 211.185, 0.817788, 167.684, 156.748, 0.836897, 186.673, 198.91, 0.804855, 169.044, 215.222, 0.800493, 134.988, 245.117, 0.566081, 106.492, 247.865, 0.521814, 145.919, 224.764, 0.777869, 203.04, 329.359, 0.702683, 158.143, 241.072, 0.507069, 144.545, 275.022, 0.715256, 137.818, 396.014, 0.688181, 126.932, 103.752, 0.904576, 144.526, 102.469, 0.899977, 114.605, 103.805, 0.921052, 147.355, 103.785, 0.252493, 126.911, 429.995, 0.737215, 137.808, 429.934, 0.726778, 136.438, 398.724, 0.412201, 223.409, 353.86, 0.668835, 212.506, 353.922, 0.663035, 211.19, 330.785, 0.495765]","[145.924, 208.56, 0.0165127, 152.37, 217.89, 0.02665, 153.727, 214.667, 0.0462648, 162.548, 218.738, 0.0654537, 165.432, 220.944, 0.171358, 161.361, 214.328, 0.143809, 163.566, 214.498, 0.0698926, 171.2, 222.301, 0.0899682, 165.432, 221.622, 0.0873229, 166.45, 212.971, 0.0593027, 170.012, 214.837, 0.116199, 171.878, 222.64, 0.282419, 170.012, 226.542, 0.371998, 169.334, 213.141, 0.0689602, 173.575, 217.89, 0.151267, 174.423, 222.979, 0.287886, 173.405, 226.881, 0.509079, 171.878, 213.141, 0.0828972, 175.101, 217.89, 0.192623, 174.932, 221.113, 0.235342, 174.762, 223.828, 0.163442]","[101.99, 211.393, 0.399299, 105.199, 209.873, 0.392916, 110.435, 209.873, 0.269047, 118.035, 209.873, 0.246459, 120.4, 209.873, 0.134775, 116.853, 209.029, 0.589, 123.609, 208.522, 0.568889, 127.662, 208.86, 0.327201, 131.04, 210.718, 0.22762, 117.866, 211.055, 0.652045, 124.453, 209.029, 0.621266, 129.858, 209.704, 0.278607, 133.235, 209.366, 0.122607, 117.697, 212.913, 0.669987, 124.453, 210.886, 0.564837, 128.675, 210.549, 0.413094, 132.222, 210.38, 0.279649, 117.191, 214.94, 0.6742, 123.946, 212.913, 0.649258, 127.831, 211.393, 0.680162, 130.871, 211.224, 0.7651]",False,False
778,p_59,3,"[136.384, 111.966, 0.91518, 133.648, 156.776, 0.863063, 95.6388, 156.773, 0.787381, 80.6904, 200.318, 0.821941, 116.005, 211.185, 0.818255, 167.683, 156.748, 0.836983, 186.673, 198.907, 0.804271, 169.044, 215.223, 0.800118, 134.985, 245.118, 0.565427, 105.181, 249.194, 0.522098, 145.914, 224.766, 0.777089, 203.04, 329.361, 0.70291, 158.14, 241.071, 0.507261, 144.546, 275.023, 0.715627, 137.818, 396.014, 0.688289, 126.932, 103.752, 0.904555, 144.526, 102.469, 0.899969, 114.605, 103.805, 0.921082, 147.355, 103.786, 0.252492, 126.911, 429.995, 0.737243, 137.808, 429.934, 0.72687, 136.438, 398.724, 0.412339, 223.41, 353.859, 0.667719, 212.507, 353.923, 0.660418, 211.191, 330.788, 0.495478]","[145.925, 208.564, 0.0159224, 152.54, 217.724, 0.0260948, 153.897, 214.671, 0.0466404, 162.548, 218.742, 0.0670272, 165.431, 220.947, 0.188056, 161.53, 214.331, 0.150745, 163.396, 214.501, 0.0749821, 171.538, 222.304, 0.0951215, 165.431, 221.795, 0.0847926, 166.619, 212.635, 0.0678788, 170.859, 215.858, 0.118564, 171.877, 222.643, 0.287467, 170.011, 226.544, 0.373098, 169.333, 212.975, 0.0833298, 173.743, 218.233, 0.166232, 174.421, 223.322, 0.315784, 173.573, 227.223, 0.515787, 172.047, 213.144, 0.101955, 175.1, 217.894, 0.210549, 174.93, 221.116, 0.246735, 174.761, 223.83, 0.164864]","[101.987, 211.394, 0.399278, 105.196, 209.874, 0.394853, 110.262, 209.874, 0.271256, 118.031, 209.874, 0.242531, 120.227, 210.043, 0.134935, 116.849, 209.029, 0.590539, 123.436, 208.523, 0.565905, 127.658, 208.86, 0.329284, 131.036, 210.718, 0.226139, 117.863, 211.056, 0.653, 124.449, 209.029, 0.623074, 129.854, 209.705, 0.279369, 132.894, 208.86, 0.124041, 117.694, 212.914, 0.673398, 124.449, 210.887, 0.567955, 128.672, 210.38, 0.415293, 132.218, 210.211, 0.278537, 117.187, 214.94, 0.675975, 123.943, 212.914, 0.65568, 127.827, 211.394, 0.684889, 130.867, 211.225, 0.767733]",False,False
308,p_59,4,"[136.384, 111.966, 0.915178, 133.646, 156.779, 0.862376, 95.6343, 156.775, 0.788308, 80.6929, 200.324, 0.821978, 116.006, 211.186, 0.817894, 167.683, 156.751, 0.837767, 186.67, 198.907, 0.803648, 169.041, 215.223, 0.800195, 134.979, 245.121, 0.567804, 105.176, 249.196, 0.526856, 145.911, 224.766, 0.777541, 203.042, 329.359, 0.702332, 158.128, 242.39, 0.509156, 144.548, 275.016, 0.713309, 137.816, 396.015, 0.688182, 126.932, 103.752, 0.904532, 144.525, 102.47, 0.899714, 114.605, 103.805, 0.921192, 147.355, 103.79, 0.253904, 126.902, 430, 0.740565, 137.8, 429.939, 0.726992, 136.432, 398.727, 0.409033, 223.419, 353.866, 0.663977, 212.513, 353.93, 0.655545, 211.191, 330.788, 0.493058]","[146.093, 208.735, 0.0155486, 152.877, 217.385, 0.0261633, 154.064, 214.671, 0.0470473, 162.375, 218.572, 0.0682342, 165.428, 220.947, 0.18854, 161.358, 214.162, 0.153926, 163.393, 214.502, 0.0825076, 171.534, 222.134, 0.0942951, 165.428, 221.795, 0.0918559, 166.615, 212.297, 0.0725374, 170.856, 215.859, 0.125963, 171.873, 222.643, 0.303805, 170.177, 226.544, 0.392216, 169.329, 212.975, 0.0905291, 173.739, 218.063, 0.169051, 174.417, 223.321, 0.330256, 173.569, 227.222, 0.524567, 172.043, 213.145, 0.109179, 175.096, 217.894, 0.215846, 175.096, 221.116, 0.258811, 174.757, 223.83, 0.175335]","[101.987, 211.392, 0.400455, 105.196, 209.872, 0.39603, 110.263, 209.872, 0.271702, 118.032, 209.872, 0.246518, 120.397, 209.872, 0.135737, 116.85, 209.027, 0.591485, 123.606, 208.521, 0.573644, 127.828, 208.859, 0.329949, 131.038, 210.716, 0.23406, 117.863, 211.054, 0.651863, 124.45, 209.027, 0.623364, 129.855, 209.703, 0.283981, 132.895, 208.859, 0.12633, 117.695, 212.743, 0.670235, 124.45, 210.885, 0.566434, 128.673, 210.547, 0.413626, 132.389, 210.21, 0.279284, 117.188, 214.939, 0.673948, 123.944, 212.912, 0.645448, 127.828, 211.392, 0.678524, 130.869, 211.223, 0.766694]",False,False
822,p_59,5,"[136.384, 111.966, 0.915177, 133.645, 156.779, 0.862328, 95.6339, 156.775, 0.7884, 80.6924, 200.324, 0.82247, 116.01, 211.186, 0.81736, 167.682, 156.751, 0.837532, 186.672, 198.905, 0.803921, 169.043, 215.219, 0.800434, 134.979, 245.12, 0.567908, 105.178, 249.195, 0.526123, 145.911, 224.766, 0.777952, 203.042, 329.358, 0.702266, 158.127, 242.389, 0.509087, 144.547, 275.016, 0.712942, 137.816, 396.015, 0.688455, 126.932, 103.752, 0.904563, 144.525, 102.47, 0.899764, 114.605, 103.805, 0.921294, 147.355, 103.789, 0.253817, 126.901, 429.999, 0.74064, 137.8, 429.939, 0.726988, 136.431, 398.727, 0.408901, 223.416, 353.866, 0.665303, 212.511, 353.929, 0.658401, 211.191, 330.786, 0.492615]","[145.925, 208.561, 0.0161617, 152.71, 217.72, 0.0264329, 154.066, 214.836, 0.0474412, 162.547, 218.737, 0.0669407, 165.43, 220.942, 0.179591, 161.36, 214.158, 0.15698, 163.395, 214.497, 0.0843282, 171.536, 222.13, 0.09167, 165.6, 221.96, 0.0932201, 166.617, 212.292, 0.0736976, 170.688, 215.854, 0.127426, 171.875, 222.638, 0.299014, 170.179, 226.539, 0.381049, 169.331, 212.971, 0.0936071, 173.741, 218.059, 0.169453, 174.419, 223.147, 0.323325, 173.571, 227.218, 0.520366, 172.045, 213.14, 0.114366, 175.098, 217.889, 0.215582, 175.098, 221.112, 0.25672, 174.759, 223.826, 0.175566]","[101.993, 211.392, 0.399534, 105.202, 209.872, 0.394084, 110.269, 209.872, 0.269537, 118.207, 209.872, 0.246346, 120.234, 210.041, 0.133833, 116.856, 209.028, 0.590903, 123.612, 208.521, 0.573708, 127.834, 208.859, 0.328115, 131.043, 210.717, 0.233836, 117.869, 211.055, 0.652068, 124.456, 209.028, 0.620983, 129.861, 209.703, 0.282556, 133.239, 209.197, 0.125437, 117.7, 212.913, 0.670832, 124.625, 210.886, 0.564293, 128.679, 210.548, 0.408076, 132.394, 210.21, 0.275055, 117.193, 214.939, 0.675436, 123.949, 212.913, 0.645905, 127.834, 211.392, 0.67925, 130.874, 211.224, 0.767818]",False,False
590,p_59,6,"[136.384, 111.966, 0.915162, 133.645, 156.779, 0.862341, 95.634, 156.775, 0.788367, 80.6924, 200.324, 0.822506, 116.01, 211.186, 0.817423, 167.683, 156.751, 0.837512, 186.672, 198.905, 0.804018, 169.044, 215.219, 0.800484, 134.98, 245.12, 0.568169, 105.178, 249.195, 0.52604, 145.91, 224.766, 0.777975, 203.042, 329.358, 0.702141, 158.128, 242.389, 0.509242, 144.547, 275.016, 0.712811, 137.817, 396.013, 0.687919, 126.932, 103.752, 0.904588, 144.525, 102.47, 0.89978, 114.605, 103.805, 0.921312, 147.355, 103.789, 0.253815, 126.904, 430.003, 0.738121, 137.802, 429.942, 0.724199, 136.435, 398.722, 0.40897, 223.416, 353.866, 0.665121, 212.511, 353.929, 0.658165, 211.191, 330.786, 0.492543]","[145.927, 208.56, 0.0161811, 152.542, 217.719, 0.0267233, 153.898, 214.666, 0.0477332, 162.379, 218.567, 0.0669871, 165.432, 220.942, 0.179203, 161.361, 214.158, 0.153666, 163.396, 214.497, 0.0805273, 171.538, 222.129, 0.0918536, 165.432, 221.79, 0.0912512, 166.619, 212.292, 0.0703423, 170.69, 215.684, 0.12754, 171.877, 222.638, 0.294496, 170.181, 226.539, 0.37146, 169.333, 212.97, 0.089603, 173.573, 218.059, 0.165443, 174.421, 223.147, 0.31701, 173.573, 227.217, 0.516135, 172.047, 213.14, 0.109255, 175.099, 217.889, 0.207445, 174.93, 221.111, 0.250924, 174.76, 223.825, 0.169135]","[101.993, 211.392, 0.400999, 105.202, 209.872, 0.39631, 110.269, 209.872, 0.272728, 118.038, 209.872, 0.246436, 120.234, 210.041, 0.135193, 116.856, 209.028, 0.593422, 123.612, 208.521, 0.577136, 127.834, 208.859, 0.330869, 131.043, 210.717, 0.236573, 117.869, 211.055, 0.652372, 124.456, 209.028, 0.622688, 129.861, 209.703, 0.285435, 132.901, 208.859, 0.127707, 117.7, 212.744, 0.671899, 124.456, 210.886, 0.566164, 128.679, 210.379, 0.409592, 132.394, 210.21, 0.275371, 117.193, 214.939, 0.675349, 123.949, 212.912, 0.64562, 127.834, 211.392, 0.680939, 130.874, 211.223, 0.769659]",False,False
764,p_59,7,"[136.384, 111.966, 0.915188, 133.645, 156.779, 0.862403, 95.6338, 156.775, 0.788414, 80.6925, 200.324, 0.822505, 116.011, 211.186, 0.817373, 167.683, 156.751, 0.837513, 186.673, 198.905, 0.804555, 169.043, 215.217, 0.801033, 134.98, 245.12, 0.568108, 105.178, 249.194, 0.525994, 145.91, 224.763, 0.7789, 203.042, 329.358, 0.70201, 158.136, 241.075, 0.509047, 144.546, 275.015, 0.712375, 137.817, 396.013, 0.687875, 126.932, 103.752, 0.904546, 144.525, 102.47, 0.899737, 114.605, 103.805, 0.921297, 147.355, 103.789, 0.253779, 126.904, 430.002, 0.737781, 137.802, 429.941, 0.723876, 136.435, 398.723, 0.408869, 223.416, 353.866, 0.6652, 212.511, 353.929, 0.658362, 211.191, 330.786, 0.492511]","[145.924, 208.557, 0.0161797, 152.709, 217.547, 0.0265159, 153.896, 214.663, 0.047567, 162.377, 218.564, 0.0672546, 165.43, 220.939, 0.185011, 161.359, 214.154, 0.153299, 163.394, 214.494, 0.084426, 171.536, 222.126, 0.0930519, 165.43, 221.617, 0.0941414, 166.617, 212.289, 0.0693565, 170.688, 215.681, 0.126488, 171.705, 222.635, 0.302349, 170.179, 226.536, 0.381342, 169.331, 212.967, 0.0889175, 173.741, 218.055, 0.165779, 174.589, 223.313, 0.319007, 173.571, 227.384, 0.515959, 172.044, 213.137, 0.102218, 175.097, 217.886, 0.214816, 175.097, 221.278, 0.251164, 174.758, 223.992, 0.157021]","[101.994, 211.392, 0.398988, 105.203, 209.872, 0.396078, 110.27, 209.872, 0.272113, 118.208, 209.872, 0.24654, 120.235, 210.041, 0.134786, 116.857, 209.028, 0.594048, 123.613, 208.521, 0.57741, 127.835, 208.859, 0.330226, 131.045, 210.717, 0.233724, 117.87, 211.054, 0.652648, 124.457, 209.028, 0.622675, 130.031, 209.703, 0.2828, 133.071, 208.859, 0.127586, 117.701, 212.743, 0.672273, 124.626, 210.886, 0.566445, 128.68, 210.379, 0.408089, 132.396, 210.21, 0.274703, 117.195, 214.939, 0.674882, 123.951, 212.912, 0.648742, 127.835, 211.392, 0.684789, 130.876, 211.223, 0.77204]",False,False
514,p_59,8,"[136.384, 111.966, 0.915218, 133.648, 156.778, 0.863382, 95.6375, 156.775, 0.787906, 80.6886, 200.32, 0.821399, 116.005, 211.184, 0.816203, 167.683, 156.751, 0.837529, 186.673, 198.907, 0.804706, 169.043, 215.219, 0.800037, 134.981, 245.117, 0.56943, 106.489, 247.863, 0.525303, 145.908, 224.762, 0.779115, 203.043, 329.358, 0.702305, 158.136, 241.073, 0.510724, 144.546, 275.015, 0.711904, 137.817, 396.012, 0.688015, 126.932, 103.752, 0.904589, 144.525, 102.47, 0.89973, 114.605, 103.805, 0.921429, 147.355, 103.789, 0.254423, 126.906, 430.002, 0.737584, 137.803, 429.94, 0.72393, 136.435, 398.72, 0.409199, 223.416, 353.865, 0.665318, 212.511, 353.929, 0.65837, 211.192, 330.787, 0.492997]","[145.924, 208.559, 0.0162293, 152.879, 217.379, 0.0261969, 154.066, 214.666, 0.0476091, 162.377, 218.567, 0.0682295, 165.43, 220.941, 0.189891, 161.359, 214.157, 0.149362, 163.564, 214.496, 0.0802659, 171.706, 221.959, 0.0965083, 165.43, 221.62, 0.0879477, 166.617, 212.461, 0.0672403, 170.688, 215.683, 0.127844, 171.706, 222.638, 0.306505, 170.179, 226.539, 0.38503, 169.331, 212.969, 0.0868971, 173.741, 217.888, 0.162733, 174.589, 223.316, 0.317584, 173.572, 227.387, 0.513769, 172.045, 213.139, 0.103252, 175.098, 217.888, 0.209958, 175.098, 221.281, 0.249628, 174.759, 223.994, 0.155696]","[101.988, 211.391, 0.400504, 105.365, 209.871, 0.391359, 110.432, 209.871, 0.267748, 118.202, 209.871, 0.251242, 120.904, 209.702, 0.135329, 116.85, 209.026, 0.591828, 123.606, 208.52, 0.573311, 127.829, 208.689, 0.322154, 131.038, 210.715, 0.216942, 117.864, 211.053, 0.647726, 124.62, 208.858, 0.619666, 129.855, 209.702, 0.272459, 133.402, 209.533, 0.117392, 117.695, 212.911, 0.666429, 124.451, 210.884, 0.559136, 128.673, 210.547, 0.411356, 132.389, 210.378, 0.275171, 117.188, 214.938, 0.671861, 123.944, 212.911, 0.63757, 127.829, 211.391, 0.672283, 130.869, 211.391, 0.759611]",False,False
342,p_59,9,"[136.384, 111.966, 0.915218, 133.648, 156.778, 0.863388, 95.6375, 156.775, 0.787904, 80.6886, 200.32, 0.821431, 116.005, 211.184, 0.816228, 167.683, 156.751, 0.837524, 186.673, 198.907, 0.804709, 169.043, 215.219, 0.800035, 134.981, 245.117, 0.569421, 106.489, 247.862, 0.525232, 145.908, 224.761, 0.779108, 203.043, 329.359, 0.702321, 158.136, 241.073, 0.510725, 144.546, 275.015, 0.711919, 137.817, 396.012, 0.687867, 126.932, 103.752, 0.904589, 144.525, 102.47, 0.899729, 114.605, 103.805, 0.921429, 147.354, 103.789, 0.254421, 126.906, 430.002, 0.737388, 137.803, 429.94, 0.723756, 136.435, 398.72, 0.409258, 223.416, 353.865, 0.665346, 212.511, 353.929, 0.658358, 211.192, 330.787, 0.493022]","[145.924, 208.559, 0.0162197, 153.048, 217.21, 0.0260477, 154.066, 214.666, 0.0475188, 162.377, 218.567, 0.0683904, 165.43, 220.941, 0.191094, 161.359, 214.157, 0.149002, 163.564, 214.496, 0.0801424, 171.706, 221.959, 0.0968543, 165.43, 221.62, 0.0876369, 166.617, 212.461, 0.0675579, 170.688, 215.683, 0.127608, 171.706, 222.638, 0.306826, 170.179, 226.539, 0.385466, 169.331, 212.969, 0.0874257, 173.741, 217.888, 0.163161, 174.589, 223.316, 0.318481, 173.572, 227.387, 0.514401, 172.045, 213.139, 0.104095, 175.098, 217.888, 0.210492, 175.098, 221.281, 0.249947, 174.759, 223.994, 0.155942]","[101.988, 211.391, 0.400575, 105.365, 209.871, 0.391368, 110.432, 209.871, 0.267775, 118.202, 209.871, 0.251248, 120.904, 209.702, 0.135336, 116.85, 209.027, 0.59184, 123.606, 208.52, 0.573325, 127.829, 208.689, 0.322167, 131.038, 210.716, 0.216963, 117.864, 211.053, 0.64773, 124.62, 208.858, 0.619672, 129.855, 209.702, 0.272474, 133.402, 209.533, 0.117402, 117.695, 212.911, 0.666428, 124.451, 210.884, 0.559142, 128.673, 210.547, 0.411358, 132.389, 210.378, 0.275173, 117.188, 214.938, 0.67186, 123.944, 212.911, 0.637571, 127.829, 211.391, 0.672287, 130.869, 211.391, 0.759616]",False,False
