,participant,frame,pose,hand_left,hand_right,leftHandTouching,rightHandTouching
458,p_59,0,"[135.112, 109.236, 0.885648, 133.643, 156.791, 0.861851, 95.6351, 156.791, 0.786644, 80.704, 201.636, 0.809515, 124.19, 211.205, 0.640986, 167.693, 156.767, 0.844261, 186.703, 200.278, 0.835443, 168.995, 215.266, 0.788985, 133.711, 246.494, 0.510473, 103.814, 251.924, 0.532472, 147.313, 224.774, 0.789353, 202.982, 328.028, 0.716506, 158.193, 242.421, 0.472342, 144.528, 273.669, 0.741503, 136.486, 396.024, 0.678962, 126.882, 102.411, 0.916323, 143.196, 102.383, 0.892017, 114.605, 103.804, 0.945413, 147.357, 103.786, 0.430046, 126.911, 432.676, 0.708359, 137.767, 430.033, 0.700155, 136.414, 398.746, 0.391076, 223.397, 353.817, 0.682595, 212.49, 353.88, 0.678789, 209.82, 330.758, 0.492812]","[150.958, 219.864, 0.0252983, 152.004, 222.651, 0.0263619, 149.042, 212.199, 0.0405647, 163.674, 218.296, 0.0346719, 165.59, 219.864, 0.0866035, 161.061, 214.29, 0.0748867, 170.293, 219.341, 0.0471806, 171.164, 223.522, 0.0525742, 168.029, 225.263, 0.0590389, 167.506, 215.683, 0.0368741, 169.771, 220.735, 0.0491703, 173.08, 222.476, 0.0638057, 168.203, 225.612, 0.0360516, 168.203, 214.638, 0.0175327, 172.383, 221.083, 0.0331998, 173.777, 222.302, 0.0761155, 173.428, 226.309, 0.0679687, 174.648, 212.722, 0.0124245, 176.215, 220.909, 0.0370899, 175.17, 221.431, 0.0638058, 174.822, 227.528, 0.0487657]","[118.213, 210.915, 0.0800005, 123.658, 210.915, 0.0210601, 128.195, 210.552, 0.0443273, 133.096, 209.463, 0.0347647, 140.537, 209.281, 0.0239986, 139.811, 212.185, 0.0146228, 127.469, 210.552, 0.0268031, 137.088, 207.829, 0.0921128, 140.537, 210.007, 0.0843376, 128.558, 209.644, 0.0182597, 131.462, 209.281, 0.0631229, 136.725, 208.555, 0.135417, 142.533, 210.733, 0.093347, 131.462, 212.004, 0.020959, 130.01, 210.007, 0.0569249, 136.362, 209.1, 0.107764, 143.259, 210.915, 0.12975, 131.462, 212.004, 0.0245608, 129.103, 209.281, 0.0441306, 136.544, 209.281, 0.0744556, 139.085, 209.463, 0.0921703]",False,False
981,p_59,1,"[135.112, 109.237, 0.885605, 133.643, 156.791, 0.862138, 95.6346, 156.791, 0.786735, 80.7008, 201.645, 0.809502, 124.199, 211.204, 0.644701, 167.693, 156.768, 0.844408, 186.702, 200.28, 0.835384, 168.994, 215.265, 0.788389, 134.991, 245.157, 0.510589, 103.822, 251.908, 0.523213, 147.315, 224.775, 0.787175, 201.717, 328.02, 0.719044, 158.198, 242.414, 0.47068, 144.523, 273.668, 0.73859, 137.744, 396.013, 0.677587, 126.882, 102.411, 0.916243, 143.196, 102.383, 0.891967, 114.605, 103.804, 0.945191, 147.357, 103.786, 0.42931, 126.908, 432.673, 0.706322, 137.766, 430.031, 0.696491, 136.413, 398.748, 0.39227, 223.398, 353.816, 0.685534, 212.489, 353.882, 0.682744, 209.817, 330.752, 0.492514]","[151.131, 220.036, 0.0256823, 152.002, 222.649, 0.0257485, 149.041, 212.197, 0.0412022, 163.673, 218.12, 0.0341883, 165.589, 219.862, 0.0804066, 161.06, 214.288, 0.0708346, 170.292, 219.513, 0.0473642, 171.163, 223.52, 0.0526899, 168.028, 225.262, 0.0572617, 167.679, 215.681, 0.0346529, 169.77, 220.907, 0.0473906, 173.253, 222.475, 0.0610296, 168.202, 225.61, 0.033701, 168.202, 214.81, 0.016256, 172.557, 221.255, 0.0297367, 173.776, 222.3, 0.0706886, 173.428, 226.307, 0.0619708, 168.028, 224.391, 0.0113399, 176.215, 221.081, 0.0341171, 175.17, 221.429, 0.061062, 174.821, 227.7, 0.0439404]","[118.222, 210.91, 0.0811578, 123.668, 210.91, 0.0209976, 128.751, 210.547, 0.0434472, 133.834, 209.276, 0.0350771, 140.369, 209.276, 0.0244216, 138.917, 212.181, 0.0147203, 131.655, 209.095, 0.0285762, 136.738, 207.824, 0.0942707, 140.55, 210.002, 0.0799187, 128.751, 209.458, 0.0190463, 131.474, 209.276, 0.0645694, 136.557, 208.55, 0.135681, 142.366, 210.547, 0.0914139, 131.655, 211.999, 0.020617, 130.021, 210.002, 0.0578672, 136.375, 209.095, 0.109037, 143.092, 210.91, 0.128376, 131.292, 211.999, 0.0241232, 129.114, 209.276, 0.0446638, 136.557, 209.276, 0.0750735, 139.098, 209.458, 0.0917914]",False,False
1165,p_59,2,"[135.112, 109.237, 0.885607, 133.644, 156.791, 0.862193, 95.6347, 156.791, 0.786712, 80.7009, 201.645, 0.809467, 124.199, 211.205, 0.644708, 167.693, 156.768, 0.844368, 186.702, 200.28, 0.835347, 168.994, 215.265, 0.788367, 134.992, 245.157, 0.510653, 103.822, 251.908, 0.522893, 147.316, 224.775, 0.787093, 201.715, 328.023, 0.719976, 158.199, 242.414, 0.470471, 144.523, 273.667, 0.738927, 137.744, 396.012, 0.677339, 126.882, 102.411, 0.916256, 143.196, 102.383, 0.891982, 114.605, 103.804, 0.945172, 147.357, 103.786, 0.429295, 126.908, 432.673, 0.705948, 137.766, 430.031, 0.695978, 136.414, 398.746, 0.39213, 223.4, 353.815, 0.684395, 212.491, 353.883, 0.681797, 209.814, 330.753, 0.490961]","[151.131, 220.036, 0.0256923, 152.176, 222.649, 0.025711, 149.041, 212.197, 0.0411426, 163.673, 218.12, 0.0341262, 165.589, 219.861, 0.0798339, 161.06, 214.287, 0.0702475, 170.292, 219.513, 0.0473875, 171.163, 223.52, 0.0526168, 168.028, 225.261, 0.057157, 167.679, 215.681, 0.0344379, 169.77, 220.907, 0.047281, 173.253, 222.474, 0.0608508, 168.202, 225.61, 0.033559, 168.202, 214.81, 0.0161733, 172.557, 221.255, 0.0296089, 173.776, 222.3, 0.070354, 173.428, 226.307, 0.0616996, 168.028, 224.39, 0.0113327, 176.215, 221.081, 0.0339592, 175.169, 221.429, 0.0609227, 174.821, 227.7, 0.0437292]","[118.222, 210.91, 0.0813839, 123.668, 211.092, 0.0211243, 128.751, 210.547, 0.043496, 133.834, 209.276, 0.0353396, 140.369, 209.276, 0.0243437, 139.099, 212.181, 0.0149042, 131.656, 209.095, 0.0285913, 136.739, 207.824, 0.0941434, 140.551, 210.002, 0.0786828, 128.751, 209.458, 0.0190678, 131.656, 209.095, 0.0644774, 136.557, 208.55, 0.136005, 142.366, 210.547, 0.090906, 131.656, 211.999, 0.0207684, 130.022, 210.002, 0.0577642, 136.376, 209.095, 0.109068, 143.092, 210.91, 0.128051, 131.474, 211.999, 0.0244234, 129.114, 209.276, 0.0444839, 136.557, 209.276, 0.0748052, 139.099, 209.458, 0.090331]",False,False
1151,p_59,3,"[135.112, 109.237, 0.885596, 133.644, 156.791, 0.862239, 95.6348, 156.79, 0.786726, 80.7007, 201.645, 0.809618, 124.199, 211.204, 0.644436, 167.693, 156.768, 0.844387, 186.702, 200.28, 0.835361, 168.994, 215.265, 0.788211, 134.992, 245.157, 0.510848, 103.822, 251.908, 0.523149, 147.315, 224.775, 0.787102, 201.715, 328.021, 0.719768, 158.199, 242.414, 0.470596, 144.524, 273.667, 0.739091, 137.744, 396.013, 0.677418, 126.882, 102.411, 0.916217, 143.196, 102.383, 0.891936, 114.605, 103.804, 0.945179, 147.357, 103.786, 0.429324, 126.908, 432.673, 0.706076, 137.766, 430.031, 0.696217, 136.413, 398.747, 0.392263, 223.4, 353.816, 0.684561, 212.491, 353.883, 0.682111, 209.815, 330.751, 0.491546]","[151.131, 220.036, 0.0256828, 152.002, 222.649, 0.0257527, 149.041, 212.197, 0.0412029, 163.673, 218.12, 0.0341969, 165.589, 219.862, 0.0804766, 161.06, 214.287, 0.0708706, 170.292, 219.513, 0.047383, 171.163, 223.52, 0.052702, 168.027, 225.261, 0.0574683, 167.679, 215.681, 0.0346814, 169.769, 220.907, 0.0474634, 173.253, 222.474, 0.0611355, 168.202, 225.61, 0.0337625, 168.202, 214.81, 0.0162623, 172.556, 221.255, 0.0297635, 173.776, 222.3, 0.0707993, 173.427, 226.307, 0.062136, 168.027, 224.391, 0.011346, 176.214, 221.081, 0.0341494, 175.169, 221.429, 0.0610723, 174.821, 227.7, 0.0439808]","[118.403, 210.909, 0.0802585, 123.668, 211.091, 0.0207796, 128.569, 210.546, 0.043174, 133.834, 209.276, 0.0345426, 140.369, 209.276, 0.0243587, 139.098, 212.18, 0.0146425, 131.655, 209.094, 0.0281364, 136.738, 207.823, 0.0955135, 140.732, 210.183, 0.0815538, 128.569, 209.457, 0.0189469, 131.474, 209.276, 0.064838, 136.557, 208.549, 0.135674, 142.366, 210.546, 0.0926903, 131.655, 211.999, 0.0206226, 130.021, 210.002, 0.0580926, 136.375, 209.094, 0.108752, 143.092, 210.909, 0.127878, 131.292, 211.999, 0.0241813, 128.932, 209.457, 0.0448688, 136.557, 209.276, 0.074912, 139.098, 209.457, 0.0926018]",False,False
450,p_59,4,"[135.112, 109.237, 0.885536, 133.645, 156.791, 0.862686, 95.6373, 156.79, 0.786081, 80.7007, 201.635, 0.810179, 124.197, 211.204, 0.646591, 167.693, 156.767, 0.843864, 186.701, 200.278, 0.83545, 168.993, 215.264, 0.788516, 135.001, 245.151, 0.510812, 103.837, 250.581, 0.515854, 147.317, 224.775, 0.785294, 201.716, 328.022, 0.719908, 158.205, 242.409, 0.469416, 144.518, 273.659, 0.734032, 137.759, 396.009, 0.668235, 126.882, 102.412, 0.916353, 143.195, 102.383, 0.891816, 114.605, 103.804, 0.944921, 147.356, 103.787, 0.424724, 126.91, 432.669, 0.699395, 137.768, 430.03, 0.697116, 136.424, 398.732, 0.387213, 223.4, 352.555, 0.689861, 212.486, 353.881, 0.689183, 209.817, 330.752, 0.490952]","[151.131, 220.036, 0.0257019, 152.176, 222.648, 0.0259302, 149.041, 212.197, 0.0411867, 163.672, 218.294, 0.0343469, 165.588, 219.862, 0.080375, 161.059, 214.288, 0.0721486, 170.291, 219.339, 0.047718, 171.162, 223.519, 0.0527885, 168.027, 225.261, 0.0584593, 167.678, 215.681, 0.0353485, 169.768, 220.732, 0.0485734, 173.078, 222.474, 0.0633568, 168.201, 225.61, 0.0347669, 168.201, 214.81, 0.016698, 172.555, 221.255, 0.0305642, 173.775, 222.3, 0.0739454, 173.426, 226.306, 0.0653087, 168.027, 224.216, 0.011322, 176.213, 221.081, 0.0347003, 175.168, 221.429, 0.0619681, 174.994, 227.7, 0.0450839]","[118.219, 210.913, 0.0822571, 123.665, 210.913, 0.0216091, 128.748, 210.55, 0.0435378, 133.649, 209.279, 0.0365975, 140.366, 209.279, 0.0247559, 138.913, 212.183, 0.0150076, 131.652, 209.097, 0.0283901, 136.735, 207.645, 0.0948879, 140.547, 210.005, 0.0800446, 128.748, 209.46, 0.01889, 131.652, 209.097, 0.0644242, 136.553, 208.553, 0.134632, 142.544, 210.731, 0.0906725, 141.999, 210.368, 0.0208773, 130.018, 210.005, 0.0578905, 136.372, 209.097, 0.107689, 143.27, 210.913, 0.128828, 131.289, 212.002, 0.0240291, 129.111, 209.279, 0.044479, 136.553, 209.279, 0.0739859, 139.095, 209.46, 0.0887271]",False,False
1216,p_59,5,"[135.112, 109.237, 0.885484, 133.644, 156.79, 0.862573, 95.6373, 156.79, 0.786085, 80.7004, 201.635, 0.810255, 124.196, 211.204, 0.646692, 167.692, 156.767, 0.843897, 186.701, 200.278, 0.835446, 168.993, 215.264, 0.788654, 135.001, 245.15, 0.511151, 103.837, 250.58, 0.515759, 147.317, 224.775, 0.785191, 201.717, 328.023, 0.720854, 158.205, 242.408, 0.469776, 144.519, 273.66, 0.734157, 137.756, 396.01, 0.669317, 126.881, 102.411, 0.916154, 143.195, 102.384, 0.891644, 114.605, 103.804, 0.94487, 147.357, 103.787, 0.427141, 126.911, 432.671, 0.700517, 137.769, 430.032, 0.696803, 136.42, 398.733, 0.386067, 223.393, 353.814, 0.692882, 212.483, 353.88, 0.692708, 209.817, 330.752, 0.492966]","[151.131, 220.036, 0.0256754, 152.176, 222.649, 0.0259026, 149.041, 212.198, 0.0410989, 163.672, 218.294, 0.0342512, 165.588, 219.862, 0.0797061, 161.059, 214.288, 0.0713769, 170.291, 219.513, 0.0478305, 171.162, 223.52, 0.0526366, 168.027, 225.261, 0.0579537, 167.678, 215.681, 0.0350855, 169.769, 220.733, 0.0483673, 173.252, 222.475, 0.0630166, 168.201, 225.61, 0.0345606, 168.201, 214.81, 0.0165969, 172.555, 221.255, 0.0303419, 173.775, 222.3, 0.0734603, 173.426, 226.307, 0.0648574, 168.027, 224.216, 0.0112981, 176.213, 221.081, 0.0343928, 175.168, 221.429, 0.0618044, 174.994, 227.7, 0.044824]","[118.218, 210.913, 0.0822933, 123.846, 210.913, 0.021719, 128.747, 210.55, 0.0436793, 133.648, 209.279, 0.0368061, 140.365, 209.279, 0.0242316, 139.639, 212.183, 0.0149312, 131.651, 209.097, 0.0289606, 136.734, 207.645, 0.0969166, 140.728, 210.005, 0.080129, 128.747, 209.46, 0.0191206, 131.833, 209.097, 0.0654197, 136.734, 208.553, 0.136418, 142.543, 210.731, 0.0921529, 131.651, 212.002, 0.0208276, 130.018, 210.005, 0.058161, 136.371, 209.097, 0.108926, 143.27, 210.913, 0.13108, 131.47, 212.002, 0.0241675, 129.292, 209.279, 0.0445132, 136.553, 209.279, 0.0746058, 139.094, 209.46, 0.0884672]",False,False
857,p_59,6,"[135.112, 109.237, 0.885488, 133.644, 156.79, 0.862572, 95.6373, 156.79, 0.786082, 80.7004, 201.635, 0.810251, 124.196, 211.204, 0.646691, 167.692, 156.767, 0.843896, 186.701, 200.278, 0.835443, 168.993, 215.264, 0.788653, 135.001, 245.15, 0.511155, 103.837, 250.58, 0.515756, 147.317, 224.775, 0.785193, 201.717, 328.023, 0.7209, 158.205, 242.408, 0.469779, 144.519, 273.66, 0.734156, 137.756, 396.01, 0.669292, 126.881, 102.411, 0.916154, 143.195, 102.384, 0.891644, 114.605, 103.804, 0.944882, 147.357, 103.787, 0.427167, 126.911, 432.671, 0.700501, 137.769, 430.032, 0.696788, 136.42, 398.733, 0.386039, 223.393, 353.814, 0.692955, 212.483, 353.88, 0.692799, 209.817, 330.752, 0.493112]","[151.131, 220.036, 0.0256802, 152.176, 222.649, 0.0259044, 149.041, 212.198, 0.0410986, 163.672, 218.294, 0.0342567, 165.588, 219.862, 0.0797226, 161.059, 214.288, 0.0713865, 170.291, 219.513, 0.0478315, 171.162, 223.52, 0.0526391, 168.027, 225.261, 0.0579591, 167.678, 215.681, 0.0350918, 169.769, 220.733, 0.048371, 173.252, 222.474, 0.0630215, 168.201, 225.61, 0.0345636, 168.201, 214.81, 0.0165987, 172.556, 221.255, 0.030344, 173.775, 222.3, 0.0734663, 173.426, 226.307, 0.0648628, 168.027, 224.216, 0.0112984, 176.213, 221.081, 0.0343948, 175.168, 221.429, 0.0618058, 174.994, 227.7, 0.0448267]","[118.218, 210.913, 0.0821767, 123.664, 211.094, 0.0215652, 128.747, 210.55, 0.0431603, 133.648, 209.279, 0.0361002, 140.365, 209.279, 0.0242874, 139.639, 212.183, 0.0147427, 131.651, 209.097, 0.0284792, 136.734, 207.645, 0.0964935, 140.728, 210.005, 0.081364, 128.747, 209.46, 0.0191342, 131.651, 209.097, 0.0654039, 136.734, 208.553, 0.136828, 142.543, 210.731, 0.0925823, 141.999, 210.368, 0.0209219, 130.018, 210.005, 0.0583543, 136.371, 209.097, 0.109429, 143.27, 210.913, 0.131885, 131.288, 212.002, 0.0243551, 129.292, 209.279, 0.0451328, 136.553, 209.279, 0.075053, 139.094, 209.46, 0.0899783]",False,False
1122,p_59,7,"[135.112, 109.237, 0.885486, 133.644, 156.79, 0.862575, 95.6373, 156.79, 0.786085, 80.7004, 201.635, 0.810253, 124.196, 211.204, 0.646691, 167.693, 156.767, 0.843897, 186.701, 200.278, 0.835445, 168.993, 215.264, 0.788654, 135.001, 245.15, 0.511153, 103.837, 250.58, 0.515756, 147.317, 224.775, 0.785191, 201.717, 328.023, 0.720899, 158.205, 242.408, 0.469775, 144.519, 273.66, 0.734156, 137.756, 396.01, 0.669299, 126.881, 102.411, 0.916154, 143.195, 102.384, 0.891643, 114.605, 103.804, 0.944886, 147.357, 103.787, 0.427092, 126.911, 432.671, 0.700537, 137.769, 430.032, 0.696829, 136.42, 398.733, 0.386052, 223.393, 353.813, 0.692894, 212.483, 353.88, 0.69276, 209.817, 330.752, 0.493098]","[151.131, 220.036, 0.0256754, 152.176, 222.649, 0.0259026, 149.041, 212.198, 0.0410989, 163.672, 218.294, 0.0342512, 165.588, 219.862, 0.0797061, 161.059, 214.288, 0.0713769, 170.291, 219.513, 0.0478305, 171.162, 223.52, 0.0526366, 168.027, 225.261, 0.0579537, 167.678, 215.681, 0.0350855, 169.769, 220.733, 0.0483673, 173.252, 222.474, 0.0630166, 168.201, 225.61, 0.0345606, 168.201, 214.81, 0.0165969, 172.556, 221.255, 0.0303419, 173.775, 222.3, 0.0734603, 173.426, 226.307, 0.0648574, 168.027, 224.216, 0.0112981, 176.213, 221.081, 0.0343928, 175.168, 221.429, 0.0618044, 174.994, 227.7, 0.044824]","[118.218, 210.913, 0.0821767, 123.664, 211.094, 0.0215652, 128.747, 210.55, 0.0431603, 133.648, 209.279, 0.0361002, 140.365, 209.279, 0.0242874, 139.639, 212.183, 0.0147427, 131.652, 209.097, 0.0284792, 136.734, 207.645, 0.0964935, 140.728, 210.005, 0.081364, 128.747, 209.46, 0.0191342, 131.652, 209.097, 0.0654039, 136.734, 208.553, 0.136828, 142.543, 210.731, 0.0925823, 141.999, 210.368, 0.0209219, 130.018, 210.005, 0.0583543, 136.371, 209.097, 0.109429, 143.27, 210.913, 0.131885, 131.288, 212.002, 0.0243551, 129.292, 209.279, 0.0451328, 136.553, 209.279, 0.075053, 139.094, 209.46, 0.0899783]",False,False
745,p_59,8,"[135.112, 109.237, 0.885476, 133.644, 156.791, 0.862507, 95.6372, 156.79, 0.786101, 80.7004, 201.635, 0.810107, 124.196, 211.204, 0.646571, 167.692, 156.767, 0.843875, 186.701, 200.278, 0.83533, 168.993, 215.264, 0.78855, 135.001, 245.15, 0.511151, 103.837, 250.58, 0.515751, 147.317, 224.775, 0.785252, 201.717, 328.023, 0.721078, 158.205, 242.408, 0.469743, 144.519, 273.66, 0.734146, 137.756, 396.01, 0.669371, 126.882, 102.411, 0.915835, 143.195, 102.383, 0.89153, 114.605, 103.804, 0.944794, 147.356, 103.787, 0.421968, 126.911, 432.671, 0.700616, 137.769, 430.032, 0.696911, 136.42, 398.733, 0.386138, 223.398, 352.555, 0.693074, 212.483, 353.88, 0.692992, 209.817, 330.752, 0.493248]","[151.131, 220.036, 0.0256754, 152.176, 222.649, 0.0259026, 149.041, 212.198, 0.0410989, 163.672, 218.294, 0.0342512, 165.588, 219.862, 0.0797061, 161.059, 214.288, 0.0713769, 170.291, 219.513, 0.0478305, 171.162, 223.52, 0.0526366, 168.027, 225.261, 0.0579537, 167.678, 215.681, 0.0350855, 169.769, 220.733, 0.0483673, 173.252, 222.474, 0.0630166, 168.201, 225.61, 0.0345606, 168.201, 214.81, 0.0165969, 172.556, 221.255, 0.0303419, 173.775, 222.3, 0.0734603, 173.426, 226.307, 0.0648574, 168.027, 224.216, 0.0112981, 176.213, 221.081, 0.0343928, 175.168, 221.429, 0.0618044, 174.994, 227.7, 0.044824]","[118.218, 210.913, 0.0821763, 123.664, 211.094, 0.0215652, 128.747, 210.55, 0.0431619, 133.648, 209.279, 0.036099, 140.365, 209.279, 0.0242773, 139.639, 212.183, 0.0147398, 131.652, 209.097, 0.0284817, 136.735, 207.645, 0.0964924, 140.728, 210.005, 0.081355, 128.747, 209.46, 0.0191337, 131.652, 209.097, 0.0654082, 136.735, 208.553, 0.136838, 142.544, 210.731, 0.092589, 141.999, 210.368, 0.0209252, 130.018, 210.005, 0.058354, 136.371, 209.097, 0.109437, 143.27, 210.913, 0.131923, 131.289, 212.002, 0.024355, 129.292, 209.279, 0.045134, 136.553, 209.279, 0.0750551, 139.094, 209.46, 0.0899651]",False,False
495,p_59,9,"[135.112, 109.237, 0.885476, 133.644, 156.791, 0.862507, 95.6372, 156.79, 0.786101, 80.7004, 201.635, 0.810107, 124.196, 211.204, 0.646571, 167.692, 156.767, 0.843875, 186.701, 200.278, 0.83533, 168.993, 215.264, 0.78855, 135.001, 245.15, 0.511151, 103.837, 250.58, 0.515751, 147.317, 224.775, 0.785252, 201.717, 328.023, 0.721078, 158.205, 242.408, 0.469743, 144.519, 273.66, 0.734146, 137.756, 396.01, 0.669371, 126.882, 102.411, 0.915835, 143.195, 102.383, 0.89153, 114.605, 103.804, 0.944794, 147.356, 103.787, 0.421968, 126.911, 432.671, 0.700616, 137.769, 430.032, 0.696911, 136.42, 398.733, 0.386138, 223.398, 352.555, 0.693074, 212.483, 353.88, 0.692992, 209.817, 330.752, 0.493248]","[151.131, 220.036, 0.0256754, 152.176, 222.649, 0.0259026, 149.041, 212.198, 0.0410989, 163.672, 218.294, 0.0342512, 165.588, 219.862, 0.0797061, 161.059, 214.288, 0.0713769, 170.291, 219.513, 0.0478305, 171.162, 223.52, 0.0526366, 168.027, 225.261, 0.0579537, 167.678, 215.681, 0.0350855, 169.769, 220.733, 0.0483673, 173.252, 222.474, 0.0630166, 168.201, 225.61, 0.0345606, 168.201, 214.81, 0.0165969, 172.556, 221.255, 0.0303419, 173.775, 222.3, 0.0734603, 173.426, 226.307, 0.0648574, 168.027, 224.216, 0.0112981, 176.213, 221.081, 0.0343928, 175.168, 221.429, 0.0618044, 174.994, 227.7, 0.044824]","[118.218, 210.913, 0.0821763, 123.664, 211.094, 0.0215652, 128.747, 210.55, 0.0431619, 133.648, 209.279, 0.036099, 140.365, 209.279, 0.0242773, 139.639, 212.183, 0.0147398, 131.652, 209.097, 0.0284817, 136.735, 207.645, 0.0964924, 140.728, 210.005, 0.081355, 128.747, 209.46, 0.0191337, 131.652, 209.097, 0.0654082, 136.735, 208.553, 0.136838, 142.544, 210.731, 0.092589, 141.999, 210.368, 0.0209252, 130.018, 210.005, 0.058354, 136.371, 209.097, 0.109437, 143.27, 210.913, 0.131923, 131.289, 212.002, 0.024355, 129.292, 209.279, 0.045134, 136.553, 209.279, 0.0750551, 139.094, 209.46, 0.0899651]",False,False
