frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.378, 0.98, 1, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.05, 0.19, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.416, 0.98, 1, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.05, 0.18, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.454, 0.98, 1, 0.00, 0.00, 0.03, 0.13, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.08, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.492, 0.98, 1, 0.00, 0.00, 0.09, 0.08, 0.00, 0.00, 0.00, 0.15, 0.13, 0.00, 0.03, 0.07, 0.00, 0.26, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.530, 0.98, 1, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.03, 0.37, 0.44, 0.00, 0.03, 0.06, 0.00, 0.20, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.567, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.06, 0.45, 0.76, 0.00, 0.03, 0.05, 0.00, 0.17, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.605, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.53, 0.96, 0.00, 0.00, 0.03, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.643, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.06, 0.45, 1.02, 0.00, 0.00, 0.06, 0.00, 0.07, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.681, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.07, 0.58, 1.05, 0.00, 0.00, 0.29, 0.00, 0.03, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.719, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.07, 0.74, 0.99, 0.00, 0.17, 0.57, 0.00, 0.03, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.757, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.92, 0.91, 0.00, 0.33, 0.78, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.794, 0.98, 1, 0.00, 0.00, 0.09, 0.00, 0.00, 0.11, 0.09, 0.92, 0.83, 0.00, 0.37, 0.81, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.832, 0.98, 1, 0.00, 0.00, 0.18, 0.00, 0.00, 0.16, 0.19, 0.87, 0.85, 0.00, 0.20, 0.81, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.870, 0.98, 1, 0.00, 0.00, 0.25, 0.00, 0.00, 0.16, 0.22, 0.81, 0.88, 0.00, 0.15, 0.80, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 0.908, 0.98, 1, 0.00, 0.00, 0.15, 0.00, 0.00, 0.18, 0.13, 0.76, 0.90, 0.00, 0.11, 0.74, 0.04, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 0.946, 0.98, 1, 0.00, 0.00, 0.28, 0.00, 0.00, 0.33, 0.04, 0.62, 0.84, 0.00, 0.11, 0.58, 0.04, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 0.983, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 0.00, 0.54, 0.01, 0.48, 0.75, 0.00, 0.00, 0.47, 0.04, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28, 0, 1.021, 0.98, 1, 0.00, 0.00, 0.61, 0.00, 0.00, 0.52, 0.07, 0.44, 0.64, 0.00, 0.00, 0.40, 0.08, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.059, 0.98, 1, 0.00, 0.00, 0.58, 0.00, 0.00, 0.32, 0.09, 0.38, 0.52, 0.02, 0.00, 0.37, 0.08, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30, 0, 1.097, 0.98, 1, 0.00, 0.00, 0.48, 0.00, 0.00, 0.11, 0.09, 0.63, 0.46, 0.02, 0.09, 0.48, 0.08, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.135, 0.98, 1, 0.00, 0.00, 0.40, 0.02, 0.00, 0.00, 0.03, 0.77, 0.46, 0.02, 0.09, 0.56, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.173, 0.98, 1, 0.00, 0.00, 0.38, 0.07, 0.00, 0.00, 0.00, 0.96, 0.56, 0.00, 0.09, 0.68, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.210, 0.98, 1, 0.00, 0.00, 0.35, 0.07, 0.00, 0.00, 0.00, 0.87, 0.55, 0.00, 0.00, 0.55, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.248, 0.98, 1, 0.00, 0.12, 0.24, 0.05, 0.00, 0.00, 0.01, 0.81, 0.52, 0.00, 0.00, 0.43, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.286, 0.98, 1, 0.00, 0.12, 0.10, 0.01, 0.00, 0.00, 0.08, 0.86, 0.41, 0.27, 0.00, 0.39, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.324, 0.98, 1, 0.00, 0.12, 0.02, 0.06, 0.00, 0.00, 0.08, 0.87, 0.36, 0.49, 0.00, 0.37, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.362, 0.98, 1, 0.00, 0.00, 0.01, 0.25, 0.00, 0.00, 0.07, 0.85, 0.30, 0.56, 0.00, 0.36, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.400, 0.98, 1, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 0.69, 0.32, 0.38, 0.26, 0.26, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.437, 0.98, 1, 0.00, 0.00, 0.00, 0.58, 0.00, 0.00, 0.00, 0.57, 0.33, 0.25, 0.52, 0.23, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.475, 0.98, 1, 0.00, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.51, 0.24, 0.18, 0.52, 0.36, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.513, 0.98, 1, 0.00, 0.07, 0.00, 0.39, 0.00, 0.00, 0.00, 0.51, 0.12, 0.09, 0.29, 0.49, 0.01, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.551, 0.98, 1, 0.00, 0.16, 0.00, 0.42, 0.00, 0.00, 0.00, 0.53, 0.00, 0.00, 0.16, 0.71, 0.01, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.589, 0.98, 1, 0.00, 0.22, 0.00, 0.59, 0.00, 0.00, 0.00, 0.53, 0.00, 0.00, 0.26, 0.67, 0.01, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.627, 0.98, 1, 0.05, 0.25, 0.00, 0.57, 0.00, 0.00, 0.00, 0.60, 0.00, 0.00, 0.25, 0.74, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.664, 0.98, 1, 0.05, 0.17, 0.04, 0.44, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.17, 0.76, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.702, 0.98, 1, 0.05, 0.10, 0.12, 0.34, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.12, 0.92, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.740, 0.98, 1, 0.00, 0.00, 0.22, 0.37, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.09, 0.95, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.778, 0.98, 1, 0.00, 0.00, 0.30, 0.50, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.05, 0.90, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.816, 0.98, 1, 0.00, 0.00, 0.32, 0.71, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.82, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.853, 0.98, 1, 0.10, 0.00, 0.35, 0.85, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.73, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.891, 0.98, 1, 0.16, 0.02, 0.41, 0.87, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.69, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52, 0, 1.929, 0.98, 1, 0.20, 0.14, 0.42, 0.65, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.59, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53, 0, 1.967, 0.98, 1, 0.10, 0.14, 0.39, 0.41, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.03, 0.56, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54, 0, 2.005, 0.98, 1, 0.04, 0.11, 0.34, 0.21, 0.00, 0.00, 0.02, 0.19, 0.00, 0.00, 0.03, 0.53, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.043, 0.98, 1, 0.00, 0.00, 0.22, 0.43, 0.00, 0.00, 0.02, 0.22, 0.00, 0.09, 0.11, 0.54, 0.08, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.080, 0.98, 1, 0.00, 0.00, 0.21, 0.57, 0.00, 0.00, 0.02, 0.30, 0.00, 0.15, 0.10, 0.54, 0.08, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.118, 0.98, 1, 0.00, 0.00, 0.22, 0.77, 0.00, 0.00, 0.00, 0.40, 0.00, 0.15, 0.24, 0.59, 0.08, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.156, 0.98, 1, 0.00, 0.00, 0.39, 0.68, 0.00, 0.00, 0.00, 0.63, 0.00, 0.11, 0.33, 0.65, 0.01, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.194, 0.98, 1, 0.00, 0.00, 0.50, 0.64, 0.00, 0.00, 0.00, 0.66, 0.00, 0.11, 0.34, 0.60, 0.01, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.232, 0.98, 1, 0.00, 0.00, 0.42, 0.41, 0.00, 0.00, 0.00, 0.67, 0.00, 0.11, 0.21, 0.59, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.270, 0.98, 1, 0.00, 0.00, 0.34, 0.19, 0.00, 0.00, 0.00, 0.47, 0.00, 0.10, 0.06, 0.45, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.307, 0.98, 1, 0.00, 0.00, 0.23, 0.03, 0.00, 0.00, 0.00, 0.32, 0.00, 0.07, 0.04, 0.33, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.345, 0.98, 1, 0.00, 0.00, 0.31, 0.03, 0.00, 0.00, 0.00, 0.40, 0.13, 0.27, 0.03, 0.20, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.383, 0.98, 1, 0.00, 0.00, 0.33, 0.03, 0.00, 0.00, 0.00, 0.79, 0.42, 0.66, 0.00, 0.12, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.421, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 0.00, 0.20, 0.00, 1.19, 0.70, 0.87, 0.12, 0.18, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.459, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 0.00, 0.42, 0.00, 1.32, 0.84, 0.87, 0.23, 0.15, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.497, 0.98, 1, 0.00, 0.00, 0.27, 0.00, 0.00, 0.42, 0.00, 1.31, 0.89, 0.60, 0.34, 0.24, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.534, 0.98, 1, 0.00, 0.00, 0.24, 0.00, 0.00, 0.22, 0.00, 1.32, 0.98, 0.60, 0.28, 0.29, 0.01, 0.21, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.572, 0.98, 1, 0.00, 0.00, 0.12, 0.00, 0.00, 0.12, 0.00, 1.34, 1.07, 0.54, 0.17, 0.46, 0.01, 0.17, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.610, 0.98, 1, 0.00, 0.00, 0.18, 0.00, 0.01, 0.15, 0.01, 1.24, 1.05, 0.38, 0.06, 0.37, 0.01, 0.18, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
